customer_id,campaign,response,response_date,purchase,purchase_date,product_id,Rowid,age,age_youngest_child,average#balance#feed#index,branch,debt_equity,gender,bad_payment,gold_card,pension_plan,household_debt_to_equity_ratio,income,marital,members_in_household,months_current_account,months_customer,call_center_contacts,loan_accounts,number_products,number_transactions,non_worker_percentage,white_collar_percentage,rfm_score,X_random
39303,3,0,,0,,,12247,46,17,189,"Foxton",46,"F",0,0,0,62,45691.000000,"M",3,32,"36",1,3,3,1,15,21,7.822330,1
39305,4,0,,0,,,12248,19,0,144,"Queensbury",19,"F",0,0,0,52,45669.000000,"S",5,39,"48",3,0,4,3,12,34,11.425000,1
39309,2,0,,0,,,12249,47,22,0,"Kingsville",47,"F",0,0,0,61,45740.000000,"S",4,-2,"0",1,1,2,0,14,24,0.000000,3
39313,3,0,,0,,,12250,50,20,148,"Queensbury",50,"F",0,0,0,53,45677.000000,"U",3,22,"24",2,0,3,2,13,32,8.295660,2
39313,1,0,,0,,,12251,50,20,148,"Queensbury",50,"F",0,0,0,53,45677.000000,"U",3,22,"24",2,0,3,2,13,32,8.295660,2
39313,2,0,,0,,,12252,50,20,148,"Queensbury",50,"F",0,0,0,53,45677.000000,"U",3,22,"24",2,0,3,2,13,32,8.295660,2
39327,3,0,,0,,,12253,45,14,0,"Foxton",45,"F",0,0,0,48,45658.000000,"S",2,30,"36",4,3,0,0,12,38,0.000000,2
39327,2,0,,0,,,12254,45,14,0,"Foxton",45,"F",0,0,0,48,45658.000000,"S",2,30,"36",4,3,0,0,12,38,0.000000,2
39359,2,0,,0,,,12255,59,30,160,"Catburg",59,"M",0,0,0,72,45675.000000,"S",2,14,"24",0,1,1,1,11,16,0.000000,2
39359,3,0,,0,,,12256,59,30,160,"Catburg",59,"M",0,0,0,72,45675.000000,"S",2,14,"24",0,1,1,1,11,16,0.000000,2
39360,1,0,,0,,,12257,37,10,89,"Kingsville",37,"F",0,0,0,56,45738.000000,"M",2,29,"36",2,1,2,1,16,26,10.655700,2
39362,3,0,,0,,,12258,30,2,0,"Kingsville",30,"F",0,0,0,51,45694.000000,"S",6,-6,"0",3,2,0,0,11,36,0.000000,2
39362,2,0,,0,,,12259,30,2,0,"Kingsville",30,"F",0,0,0,51,45694.000000,"S",6,-6,"0",3,2,0,0,11,36,0.000000,2
39368,2,0,,0,,,12260,28,0,0,"Catburg",28,"F",0,0,0,56,45699.000000,"S",5,15,"24",2,5,0,0,15,27,0.000000,1
39368,3,0,,0,,,12261,28,0,0,"Catburg",28,"F",0,0,0,56,45699.000000,"S",5,15,"24",2,5,0,0,15,27,0.000000,1
39369,2,0,,0,,,12262,42,12,0,"Foxton",42,"M",0,0,0,49,45674.000000,"U",3,10,"12",3,0,0,0,11,38,0.000000,2
39374,2,0,,0,,,12263,23,0,0,"Catburg",23,"M",0,0,0,57,45691.000000,"S",6,20,"24",2,2,0,0,17,25,0.000000,1
39376,3,0,,0,,,12264,48,22,0,"Princeton",48,"F",0,0,0,57,45691.000000,"U",5,21,"24",2,2,0,0,17,25,0.000000,1
39376,2,0,,0,,,12265,48,22,0,"Princeton",48,"F",0,0,0,57,45691.000000,"U",5,21,"24",2,2,0,0,17,25,0.000000,1
39387,2,0,,0,,,12266,44,9,73,"Foxton",44,"F",0,0,0,56,45725.000000,"S",3,13,"24",2,1,4,2,11,31,8.406310,1
39390,2,0,,0,,,12267,40,8,0,"Catburg",40,"F",0,0,0,48,45747.000000,"U",5,30,"36",3,2,0,0,13,37,0.000000,2
39390,3,0,,0,,,12268,40,8,0,"Catburg",40,"F",0,0,0,48,45747.000000,"U",5,30,"36",3,2,0,0,13,37,0.000000,2
39395,3,0,,0,,,12269,48,18,0,"Kingsville",48,"F",0,0,0,65,45653.000000,"S",3,24,"36",0,0,0,0,11,23,0.000000,3
39395,2,0,,0,,,12270,48,18,0,"Kingsville",48,"F",0,0,0,65,45653.000000,"S",3,24,"36",0,0,0,0,11,23,0.000000,3
39397,2,0,,0,,,12271,42,10,180,"Ravensville",42,"F",0,0,0,56,45732.000000,"S",2,27,"36",2,3,0,14,15,28,20.946501,2
39397,3,0,,0,,,12272,42,10,180,"Ravensville",42,"F",0,0,0,56,45732.000000,"S",2,27,"36",2,3,0,14,15,28,20.946501,2
39400,2,0,,0,,,12273,50,22,0,"Kingsville",50,"F",0,0,0,38,45708.000000,"S",4,-1,"0",5,1,1,0,18,42,0.000000,1
39410,2,0,,0,,,12274,45,13,0,"Kingsville",45,"M",0,0,0,58,45730.000000,"M",6,-4,"0",2,3,0,0,5,36,0.000000,3
39412,2,0,,0,,,12275,47,20,0,"Ravensville",47,"F",0,0,0,68,45722.000000,"M",6,34,"36",0,1,0,0,9,22,0.000000,2
39412,3,0,,0,,,12276,47,20,0,"Ravensville",47,"F",0,0,0,68,45722.000000,"M",6,34,"36",0,1,0,0,9,22,0.000000,2
39418,2,0,,0,,,12277,55,23,0,"Catburg",55,"F",0,0,0,52,45732.000000,"S",4,37,"48",2,0,0,0,14,32,0.000000,3
39421,3,0,,0,,,12278,39,8,98,"Queensbury",39,"M",0,0,0,46,45749.000000,"M",6,29,"36",4,0,4,1,10,43,11.722300,1
39421,4,0,,0,,,12279,39,8,98,"Queensbury",39,"M",0,0,0,46,45749.000000,"M",6,29,"36",4,0,4,1,10,43,11.722300,1
39424,2,0,,0,,,12280,35,3,207,"Kingsville",35,"F",0,0,0,53,45684.000000,"U",5,7,"12",2,3,1,1,15,30,10.299000,3
39428,2,0,,0,,,12281,25,0,0,"Queensbury",25,"M",0,0,0,65,45727.000000,"S",7,-5,"0",1,2,0,0,10,24,0.000000,1
39428,3,0,,0,,,12282,25,0,0,"Queensbury",25,"M",0,0,0,65,45727.000000,"S",7,-5,"0",1,2,0,0,10,24,0.000000,1
39429,2,0,,0,,,12283,46,17,0,"Queensbury",46,"M",0,0,0,55,45686.000000,"M",6,-4,"0",2,1,0,0,10,33,0.000000,2
39432,2,0,,0,,,12284,52,22,0,"Ravensville",52,"M",0,0,0,61,45661.000000,"U",5,-1,"0",1,0,0,0,8,30,0.000000,3
39433,2,0,,0,,,12285,22,0,0,"Catburg",22,"F",0,0,0,57,45710.000000,"S",2,30,"36",2,0,0,0,9,32,0.000000,2
39441,1,0,,0,,,12286,40,11,49,"Catburg",40,"M",0,0,0,37,45655.000000,"S",3,29,"36",5,0,4,1,12,50,8.149000,2
39450,2,0,,0,,,12287,21,0,118,"Kingsville",21,"M",0,0,0,68,45672.000000,"S",4,25,"36",0,2,2,2,9,22,9.603990,1
39450,3,0,,0,,,12288,21,0,118,"Kingsville",21,"M",0,0,0,68,45672.000000,"S",4,25,"36",0,2,2,2,9,22,9.603990,1
39460,2,0,,0,,,12289,45,18,0,"Queensbury",45,"F",0,0,0,48,45797.000000,"M",4,-3,"0",3,1,0,0,6,45,0.000000,2
39466,2,0,,0,,,12290,42,10,0,"Kingsville",42,"M",0,0,0,49,45764.000000,"M",3,7,"12",3,4,0,0,8,42,0.000000,1
39470,2,0,,0,,,12291,37,8,0,"Ravensville",37,"M",0,0,0,66,45807.000000,"S",2,-6,"0",0,0,0,0,9,23,0.000000,2
39470,3,0,,0,,,12292,37,8,0,"Ravensville",37,"M",0,0,0,66,45807.000000,"S",2,-6,"0",0,0,0,0,9,23,0.000000,2
39472,2,1,2006-07-24 00:00:00,1,,421,2287,18,0,624,"Kingsville",18,"F",0,0,0,54,45789.000000,"S",7,15,"24",2,0,4,2,14,31,10.488000,1
39482,1,0,,0,,,12293,43,15,219,"Catburg",43,"M",0,0,0,41,45818.000000,"S",4,12,"24",4,1,2,1,10,47,7.385670,1
39483,2,0,,0,,,12294,36,2,0,"Foxton",36,"F",0,0,0,38,45784.000000,"M",3,13,"24",5,1,0,0,10,51,0.000000,1
39486,3,0,,0,,,12295,35,2,0,"Princeton",35,"M",0,0,0,48,45795.000000,"U",5,5,"12",3,1,0,0,14,37,0.000000,2
39486,2,0,,0,,,12296,35,2,0,"Princeton",35,"M",0,0,0,48,45795.000000,"U",5,5,"12",3,1,0,0,14,37,0.000000,2
39487,2,0,,0,,,12297,61,30,0,"Kingsville",61,"M",0,0,0,73,45782.000000,"U",5,15,"24",0,0,0,0,9,16,0.000000,2
39488,4,0,,0,,,12298,43,12,148,"Kingsville",43,"M",0,0,0,48,45780.000000,"M",3,22,"24",3,0,1,3,17,33,9.414660,2
39490,2,0,,0,,,12299,37,11,0,"Ravensville",37,"F",0,0,0,69,45835.000000,"U",2,6,"12",0,1,0,0,11,18,0.000000,3
39493,2,0,,0,,,12300,42,10,219,"Foxton",42,"M",0,0,0,52,45841.000000,"U",6,37,"48",3,3,2,1,9,37,12.452300,3
39501,2,0,,0,,,12301,26,0,0,"Queensbury",26,"M",0,0,0,37,45831.000000,"S",2,12,"24",5,0,0,0,22,39,0.000000,2
39503,4,0,,0,,,12302,37,10,180,"Princeton",37,"F",0,0,0,49,45804.000000,"M",2,22,"24",3,0,3,2,9,40,9.492320,1
39503,3,0,,0,,,12303,37,10,180,"Princeton",37,"F",0,0,0,49,45804.000000,"M",2,22,"24",3,0,3,2,9,40,9.492320,1
39508,2,0,,0,,,12304,56,24,0,"Ravensville",56,"F",0,0,0,42,45817.000000,"S",4,-3,"0",4,0,0,0,14,43,0.000000,3
39519,2,0,,0,,,12305,49,22,0,"Princeton",49,"F",0,0,0,56,45772.000000,"M",5,27,"36",2,1,0,0,14,28,0.000000,3
39519,3,0,,0,,,12306,49,22,0,"Princeton",49,"F",0,0,0,56,45772.000000,"M",5,27,"36",2,1,0,0,14,28,0.000000,3
39520,2,0,,0,,,12307,35,2,229,"Queensbury",35,"M",0,0,0,63,45779.000000,"U",2,15,"24",1,0,3,1,12,23,8.462330,3
39526,3,0,,0,,,12308,49,20,0,"Kingsville",49,"M",0,0,0,56,45786.000000,"S",2,12,"24",2,0,0,0,9,34,0.000000,1
39526,2,0,,0,,,12309,49,20,0,"Kingsville",49,"M",0,0,0,56,45786.000000,"S",2,12,"24",2,0,0,0,9,34,0.000000,1
39541,2,0,,0,,,12310,30,1,0,"Catburg",30,"M",0,1,0,70,45804.000000,"M",3,28,"36",0,3,0,0,11,17,0.000000,3
39542,2,0,,0,,,12311,42,11,0,"Princeton",42,"M",0,0,0,70,45804.000000,"U",3,23,"36",0,1,0,0,11,17,0.000000,2
39542,3,0,,0,,,12312,42,11,0,"Princeton",42,"M",0,0,0,70,45804.000000,"U",3,23,"36",0,1,0,0,11,17,0.000000,2
39545,3,0,,0,,,12313,33,7,0,"Queensbury",33,"M",0,0,0,66,45822.000000,"S",5,41,"48",0,0,0,0,9,23,0.000000,1
39545,2,0,,0,,,12314,33,7,0,"Queensbury",33,"M",0,0,0,66,45822.000000,"S",5,41,"48",0,0,0,0,9,23,0.000000,1
39546,2,0,,0,,,12315,59,31,0,"Foxton",59,"M",0,0,0,58,45804.000000,"M",5,21,"24",1,1,0,0,9,31,0.000000,3
39547,2,0,,0,,,12316,44,16,0,"Foxton",44,"F",0,0,0,59,45804.000000,"M",6,14,"24",1,2,0,0,5,35,0.000000,3
39557,2,0,,0,,,12317,34,6,0,"Princeton",34,"F",0,0,0,60,45757.000000,"S",6,-3,"0",1,0,0,0,13,26,0.000000,1
39557,3,0,,0,,,12318,34,6,0,"Princeton",34,"F",0,0,0,60,45757.000000,"S",6,-3,"0",1,0,0,0,13,26,0.000000,1
39564,2,0,,0,,,12319,60,33,69,"Catburg",60,"M",0,0,0,64,45793.000000,"U",6,34,"36",1,0,3,1,13,22,12.735700,3
39566,2,0,,0,,,12320,25,0,0,"Kingsville",25,"F",0,0,0,60,45781.000000,"S",7,35,"48",1,0,0,0,16,23,0.000000,2
39568,2,0,,0,,,12321,41,13,147,"Catburg",41,"M",0,0,0,65,45791.000000,"S",2,6,"12",0,0,2,2,11,22,10.367300,1
39569,2,0,,0,,,12322,52,19,0,"Ravensville",52,"M",0,0,0,56,45802.000000,"M",5,23,"36",2,2,0,0,11,31,0.000000,3
39574,3,0,,0,,,12323,54,24,67,"Queensbury",54,"M",0,0,0,62,45806.000000,"S",3,22,"24",1,1,2,2,12,25,10.500300,3
39574,4,0,,0,,,12324,54,24,67,"Queensbury",54,"M",0,0,0,62,45806.000000,"S",3,22,"24",1,1,2,2,12,25,10.500300,3
39581,3,0,,0,,,12325,39,6,0,"Catburg",39,"M",0,0,0,43,45807.000000,"U",7,29,"36",4,0,0,0,10,45,0.000000,3
39581,2,0,,0,,,12326,39,6,0,"Catburg",39,"M",0,0,0,43,45807.000000,"U",7,29,"36",4,0,0,0,10,45,0.000000,3
39583,2,0,,0,,,12327,36,11,0,"Kingsville",36,"M",0,0,0,56,45753.000000,"M",3,9,"12",2,2,0,0,8,34,0.000000,1
39589,2,0,,0,,,12328,48,16,189,"Foxton",48,"M",0,0,0,54,45829.000000,"S",4,33,"36",2,1,3,2,11,34,9.411330,2
39589,3,0,,0,,,12329,48,16,189,"Foxton",48,"M",0,0,0,54,45829.000000,"S",4,33,"36",2,1,3,2,11,34,9.411330,2
39594,2,0,,0,,,12330,53,22,0,"Ravensville",53,"M",0,0,0,56,45795.000000,"U",3,-2,"0",2,4,2,0,9,34,0.000000,1
39595,2,0,,0,,,12331,37,7,0,"Queensbury",37,"M",0,0,0,60,45774.000000,"S",7,0,"12",1,2,0,0,12,26,0.000000,3
39607,2,0,,0,,,12332,31,0,0,"Foxton",31,"F",0,0,0,51,45857.000000,"S",7,-5,"0",3,0,0,0,12,35,0.000000,3
39611,2,1,2006-07-14 00:00:00,1,,183,1485,34,4,156,"Ravensville",34,"M",0,0,0,69,45882.000000,"S",6,20,"24",0,0,4,12,11,19,18.706600,2
39613,2,0,,0,,,12333,40,12,187,"Ravensville",40,"F",0,0,0,51,45871.000000,"M",4,38,"48",3,1,2,1,9,39,11.979000,3
39619,2,0,,0,,,12334,51,22,0,"Ravensville",51,"M",0,0,0,37,45937.000000,"S",3,-2,"0",5,0,0,0,16,46,0.000000,3
39630,2,0,,0,,,12335,47,18,0,"Princeton",47,"M",0,0,0,52,45915.000000,"S",7,5,"12",3,0,0,0,10,37,0.000000,3
39634,2,0,,0,,,12336,43,8,0,"Ravensville",43,"F",0,0,0,61,45902.000000,"M",2,30,"36",1,2,0,0,8,30,0.000000,2
39635,2,1,2006-07-23 00:00:00,0,,421,2243,47,16,69,"Foxton",47,"M",0,0,0,54,45914.000000,"M",7,5,"12",2,1,2,1,8,37,9.569000,2
39642,2,0,,0,,,12337,40,16,0,"Catburg",40,"F",0,1,0,50,45874.000000,"U",3,-7,"0",3,1,0,0,16,33,0.000000,1
39643,1,0,,0,,,12338,56,24,233,"Queensbury",56,"F",0,0,0,70,45920.000000,"S",1,22,"24",0,0,5,2,10,19,10.374700,2
39649,2,0,,0,,,12339,23,0,0,"Catburg",23,"F",0,0,0,38,45904.000000,"S",4,26,"36",5,0,0,0,21,40,0.000000,1
39653,3,0,,0,,,12340,26,0,288,"Ravensville",26,"F",0,0,0,41,45852.000000,"S",4,6,"12",4,1,4,2,19,39,10.221300,1
39653,1,1,2006-05-07 00:00:00,1,2006-05-07 00:00:00,,265,26,0,288,"Ravensville",26,"F",0,0,0,41,45852.000000,"S",4,6,"12",4,1,4,2,19,39,10.221300,1
39654,2,0,,0,,,12341,41,9,0,"Catburg",41,"M",0,0,0,62,45893.000000,"U",7,-6,"0",1,5,0,0,9,27,0.000000,1
39654,3,0,,0,,,12342,41,9,0,"Catburg",41,"M",0,0,0,62,45893.000000,"U",7,-6,"0",1,5,0,0,9,27,0.000000,1
39664,2,1,2006-07-14 00:00:00,1,,183,1491,41,5,151,"Princeton",41,"M",0,0,0,66,45901.000000,"U",3,34,"36",0,1,4,8,12,20,15.467300,2
39667,2,0,,0,,,12343,39,12,0,"Ravensville",39,"M",0,1,0,55,45900.000000,"S",6,17,"24",2,1,0,0,12,31,0.000000,1
39668,2,0,,0,,,12344,53,22,403,"Ravensville",53,"F",0,0,1,46,45862.000000,"S",3,19,"24",4,0,0,3,9,44,12.169600,1
39669,2,0,,0,,,12345,42,13,0,"Queensbury",42,"M",0,0,0,57,45932.000000,"U",2,29,"36",2,0,0,0,17,24,0.000000,3
39669,3,0,,0,,,12346,42,13,0,"Queensbury",42,"M",0,0,0,57,45932.000000,"U",2,29,"36",2,0,0,0,17,24,0.000000,3
39674,2,0,,0,,,12347,25,0,223,"Foxton",25,"F",0,0,0,49,45904.000000,"S",4,37,"48",3,3,4,1,14,36,8.065670,2
39675,2,1,2006-07-16 00:00:00,0,,183,1657,38,5,249,"Kingsville",38,"F",0,0,0,54,45885.000000,"S",3,27,"36",2,0,5,2,17,28,8.648990,2
39683,2,0,,0,,,12348,41,8,0,"Queensbury",41,"M",0,0,0,52,45886.000000,"S",2,10,"12",3,0,0,0,9,38,0.000000,2
39688,2,0,,0,,,12349,35,5,273,"Foxton",35,"M",0,0,0,54,45901.000000,"S",4,37,"48",2,0,3,2,9,35,12.373000,3
39698,2,0,,0,,,12350,44,14,0,"Ravensville",44,"M",0,0,0,62,45895.000000,"M",6,-2,"0",1,3,6,0,12,25,0.000000,2
39700,1,0,,0,,,12351,43,14,123,"Catburg",43,"M",0,0,0,66,45927.000000,"U",7,40,"48",1,1,2,1,4,29,12.875700,2
39707,2,0,,0,,,12352,58,27,0,"Foxton",58,"M",0,0,0,62,45946.000000,"U",4,36,"48",1,0,0,0,10,26,0.000000,2
39713,1,0,,0,,,12353,36,7,1049,"Catburg",36,"M",0,0,0,55,45884.000000,"M",6,21,"24",2,1,3,1,12,32,8.482330,1
39714,2,0,,0,,,12354,32,5,0,"Kingsville",32,"M",0,0,0,55,45884.000000,"M",6,40,"48",2,1,0,0,12,32,0.000000,3
39714,3,0,,0,,,12355,32,5,0,"Kingsville",32,"M",0,0,0,55,45884.000000,"M",6,40,"48",2,1,0,0,12,32,0.000000,3
39721,2,0,,0,,,12356,25,0,0,"Princeton",25,"M",0,0,0,64,45870.000000,"S",7,5,"12",0,0,0,0,14,21,0.000000,1
39723,2,0,,0,,,12357,39,10,290,"Ravensville",39,"F",0,1,0,61,45948.000000,"M",7,23,"24",1,1,4,2,11,27,9.468000,2
39725,2,0,,0,,,12358,27,0,125,"Catburg",27,"F",0,0,0,52,45919.000000,"S",6,10,"12",3,5,4,2,8,39,9.542320,3
39731,2,0,,0,,,12359,45,18,0,"Ravensville",45,"F",0,0,0,50,45860.000000,"S",4,0,"12",3,1,0,0,8,40,0.000000,1
39742,2,0,,0,,,12360,39,10,0,"Queensbury",39,"F",0,1,0,43,45940.000000,"M",7,12,"24",4,0,0,0,14,41,0.000000,2
39745,2,0,,0,,,12361,25,0,300,"Foxton",25,"F",0,0,0,64,45893.000000,"S",5,14,"24",1,0,3,3,12,23,9.800330,3
39753,2,0,,0,,,12362,40,14,0,"Foxton",40,"M",0,0,0,59,45852.000000,"U",6,-2,"0",2,0,1,0,12,28,0.000000,2
39756,2,0,,0,,,12363,40,10,169,"Ravensville",40,"F",0,0,0,36,45890.000000,"U",3,13,"24",5,4,6,3,16,47,9.619650,1
39757,2,0,,0,,,12364,39,7,244,"Ravensville",39,"F",0,0,0,51,45868.000000,"S",4,13,"24",3,0,3,2,11,37,8.643990,3
39765,3,0,,0,,,12365,31,2,0,"Kingsville",31,"F",0,0,0,64,45880.000000,"S",2,-1,"0",1,1,0,0,12,23,0.000000,2
39765,2,0,,0,,,12366,31,2,0,"Kingsville",31,"F",0,0,0,64,45880.000000,"S",2,-1,"0",1,1,0,0,12,23,0.000000,2
39768,2,0,,0,,,12367,54,21,0,"Foxton",54,"M",0,0,0,57,45944.000000,"S",5,-4,"0",2,0,0,0,9,33,0.000000,1
39769,2,0,,0,,,12368,29,3,0,"Foxton",29,"F",0,0,0,61,45900.000000,"M",3,35,"36",1,0,0,0,11,26,0.000000,3
39770,1,0,,0,,,12369,35,1,129,"Queensbury",35,"F",0,0,0,52,45912.000000,"M",7,41,"48",2,2,2,1,14,33,9.619990,3
39779,2,0,,0,,,12370,20,0,0,"Kingsville",20,"F",0,0,0,60,45910.000000,"S",3,23,"36",1,1,0,0,8,31,0.000000,3
39793,2,0,,0,,,12371,43,10,0,"Ravensville",43,"M",0,0,0,61,45876.000000,"S",7,23,"36",1,1,0,0,9,29,0.000000,2
39793,3,0,,0,,,12372,43,10,0,"Ravensville",43,"M",0,0,0,61,45876.000000,"S",7,23,"36",1,1,0,0,9,29,0.000000,2
39797,4,0,,0,,,12373,51,21,258,"Kingsville",51,"M",0,0,0,46,45998.000000,"M",1,21,"24",4,6,5,4,10,42,10.369300,3
39803,2,0,,0,,,12374,30,0,66,"Kingsville",30,"F",0,1,0,69,45998.000000,"S",6,23,"36",0,3,1,1,13,17,8.959990,3
39809,3,0,,0,,,12375,44,18,0,"Catburg",44,"M",0,0,0,61,46041.000000,"S",3,39,"48",1,2,0,0,10,27,0.000000,3
39809,2,0,,0,,,12376,44,18,0,"Catburg",44,"M",0,0,0,61,46041.000000,"S",3,39,"48",1,2,0,0,10,27,0.000000,3
39813,2,0,,0,,,12377,45,20,0,"Ravensville",45,"M",0,0,0,45,46039.000000,"U",4,37,"48",4,1,0,0,15,39,0.000000,3
39815,2,0,,0,,,12378,37,6,0,"Kingsville",37,"M",0,0,0,64,46033.000000,"S",4,24,"36",0,0,0,0,16,18,0.000000,3
39815,3,0,,0,,,12379,37,6,0,"Kingsville",37,"M",0,0,0,64,46033.000000,"S",4,24,"36",0,0,0,0,16,18,0.000000,3
39824,2,0,,0,,,12380,43,17,0,"Ravensville",43,"F",0,0,0,30,46045.000000,"S",6,5,"12",6,1,0,0,23,46,0.000000,3
39829,2,0,,0,,,12381,43,15,0,"Queensbury",43,"M",0,0,0,48,46004.000000,"S",2,8,"12",3,0,0,0,12,38,0.000000,1
39832,2,0,,0,,,12382,53,22,0,"Foxton",53,"F",0,0,0,52,45966.000000,"U",5,9,"12",2,4,0,0,10,36,0.000000,1
39836,2,0,,0,,,12383,38,9,0,"Catburg",38,"M",0,1,0,51,45975.000000,"U",7,15,"24",3,0,0,0,15,32,0.000000,3
39843,2,0,,0,,,12384,38,11,164,"Foxton",38,"F",0,0,0,49,45968.000000,"M",4,32,"36",3,1,3,1,11,38,11.383300,1
39845,2,0,,0,,,12385,60,28,0,"Queensbury",60,"M",0,0,0,47,45980.000000,"M",5,30,"36",3,4,0,0,13,39,0.000000,2
39852,3,0,,0,,,12386,37,12,289,"Princeton",37,"M",0,0,0,61,46012.000000,"M",6,35,"48",1,3,3,3,11,26,10.722300,3
39852,2,0,,0,,,12387,37,12,289,"Princeton",37,"M",0,0,0,61,46012.000000,"M",6,35,"48",1,3,3,3,11,26,10.722300,3
39854,2,1,2006-07-07 00:00:00,1,,183,975,30,2,490,"Ravensville",30,"M",0,0,0,56,45994.000000,"S",7,7,"12",2,0,1,25,5,37,31.904100,3
39858,2,0,,0,,,12388,44,17,233,"Princeton",44,"M",0,0,0,71,46020.000000,"M",4,27,"36",0,4,3,1,9,18,7.619000,1
39859,2,0,,0,,,12389,31,4,0,"Ravensville",31,"F",0,1,0,71,46020.000000,"M",4,-2,"0",0,2,0,0,9,18,0.000000,3
39861,3,0,,0,,,12390,45,13,0,"Queensbury",45,"F",0,0,0,54,45957.000000,"U",6,19,"24",2,0,0,0,19,26,0.000000,2
39861,2,0,,0,,,12391,45,13,0,"Queensbury",45,"F",0,0,0,54,45957.000000,"U",6,19,"24",2,0,0,0,19,26,0.000000,2
39872,2,0,,0,,,12392,19,0,164,"Princeton",19,"M",0,0,0,49,45989.000000,"S",4,20,"24",3,0,2,1,9,41,7.316660,3
39872,3,0,,0,,,12393,19,0,164,"Princeton",19,"M",0,0,0,49,45989.000000,"S",4,20,"24",3,0,2,1,9,41,7.316660,3
39880,2,0,,0,,,12394,42,14,174,"Kingsville",42,"F",0,0,0,60,45960.000000,"M",3,36,"48",1,0,3,1,10,28,9.269990,3
39880,3,0,,0,,,12395,42,14,174,"Kingsville",42,"F",0,0,0,60,45960.000000,"M",3,36,"48",1,0,3,1,10,28,9.269990,3
39889,2,0,,0,,,12396,35,7,0,"Queensbury",35,"M",0,0,0,54,45970.000000,"M",6,19,"24",2,0,0,0,10,34,0.000000,1
39901,3,0,,0,,,12397,54,28,585,"Kingsville",54,"M",0,0,0,55,46008.000000,"U",4,17,"24",2,0,6,9,19,24,15.998100,2
39901,2,1,2006-07-08 00:00:00,1,,183,998,54,28,585,"Kingsville",54,"M",0,0,0,55,46008.000000,"U",4,17,"24",2,0,6,9,19,24,15.998100,2
39902,2,0,,0,,,12398,49,24,0,"Princeton",49,"F",0,0,0,55,46008.000000,"M",4,31,"36",2,0,0,0,19,24,0.000000,2
39904,3,0,,0,,,12399,33,5,565,"Catburg",33,"F",0,0,1,54,46014.000000,"U",7,31,"36",2,0,1,13,15,29,19.697701,2
39904,2,0,,0,,,12400,33,5,565,"Catburg",33,"F",0,0,1,54,46014.000000,"U",7,31,"36",2,0,1,13,15,29,19.697701,2
39912,2,0,,0,,,12401,47,8,0,"Catburg",47,"M",0,1,0,61,46011.000000,"M",6,5,"12",1,7,0,0,5,33,0.000000,2
39914,2,0,,0,,,12402,35,4,363,"Kingsville",35,"M",0,0,0,68,46022.000000,"M",7,16,"24",0,0,3,2,8,23,11.051300,1
39914,3,0,,0,,,12403,35,4,363,"Kingsville",35,"M",0,0,0,68,46022.000000,"M",7,16,"24",0,0,3,2,8,23,11.051300,1
39915,2,0,,0,,,12404,32,5,0,"Queensbury",32,"M",0,0,0,64,46001.000000,"M",3,-2,"0",1,0,0,0,10,25,0.000000,2
39929,2,1,2006-07-05 00:00:00,1,,421,796,39,10,89,"Ravensville",39,"M",0,0,0,41,45960.000000,"M",5,11,"12",4,1,4,1,17,40,7.455670,2
39932,3,0,,0,,,12405,51,22,0,"Ravensville",51,"M",0,0,0,55,46050.000000,"U",3,7,"12",2,1,0,0,9,34,0.000000,1
39932,2,0,,0,,,12406,51,22,0,"Ravensville",51,"M",0,0,0,55,46050.000000,"U",3,7,"12",2,1,0,0,9,34,0.000000,1
39934,2,0,,0,,,12407,21,0,483,"Queensbury",21,"M",0,0,0,62,45994.000000,"S",5,25,"36",1,1,4,4,10,27,12.883000,3
39935,1,0,,0,,,12408,44,13,349,"Foxton",44,"F",0,0,0,62,45994.000000,"U",5,40,"48",1,1,3,1,10,27,10.782300,2
39947,2,0,,0,,,12409,52,19,0,"Princeton",52,"F",0,0,0,61,45969.000000,"S",5,15,"24",1,0,0,0,8,30,0.000000,3
39950,2,0,,0,,,12410,40,6,0,"Catburg",40,"F",0,0,0,63,46013.000000,"U",2,15,"24",1,0,0,0,7,28,0.000000,3
39951,2,0,,0,,,12411,35,5,0,"Kingsville",35,"M",0,0,0,63,46013.000000,"U",2,16,"24",1,1,0,0,7,28,0.000000,3
39958,2,0,,0,,,12412,41,13,182,"Princeton",41,"F",0,0,0,50,46045.000000,"M",7,9,"12",3,1,4,3,15,34,9.664930,3
39958,3,0,,0,,,12413,41,13,182,"Princeton",41,"F",0,0,0,50,46045.000000,"M",7,9,"12",3,1,4,3,15,34,9.664930,3
39965,2,0,,0,,,12414,37,11,75,"Catburg",37,"M",0,0,0,40,46000.000000,"U",4,31,"36",5,2,1,1,15,44,11.535700,1
39965,3,0,,0,,,12415,37,11,75,"Catburg",37,"M",0,0,0,40,46000.000000,"U",4,31,"36",5,2,1,1,15,44,11.535700,1
39968,3,0,,0,,,12416,33,3,0,"Foxton",33,"F",0,0,0,57,45998.000000,"M",3,-6,"0",2,2,0,0,23,19,0.000000,3
39968,2,0,,0,,,12417,33,3,0,"Foxton",33,"F",0,0,0,57,45998.000000,"M",3,-6,"0",2,2,0,0,23,19,0.000000,3
